n,time
719000,586.309662
720000,584.071157
721000,597.781037
722000,605.82325
723000,606.093797
724000,604.74443
725000,589.296465
726000,591.868542
727000,590.34724
728000,592.296702
729000,593.403882
730000,596.272713
731000,634.406555
732000,595.654636
733000,605.823103
734000,596.545771
735000,602.963993
736000,599.746339
737000,599.586444
738000,605.930678
739000,599.379475
740000,602.165321
741000,610.922594
742000,610.718267
743000,604.334576
744000,606.16002
745000,609.19088
746000,608.530004
747000,609.449937
748000,612.54863
749000,614.906594
750000,624.427722
751000,619.944163
752000,616.879142
753000,617.799003
754000,622.717077
755000,618.955367
756000,617.862952
757000,615.508804
758000,618.418567
759000,619.019714
760000,628.412176
761000,625.407224
762000,629.31696
763000,625.322729
764000,627.809537
765000,628.365675
766000,626.184209
767000,623.699453
768000,625.959029
769000,632.950616
770000,634.549683
771000,630.205322
772000,629.418378
773000,630.185858
774000,635.834971
775000,633.618078
776000,631.488601
777000,634.30667
778000,644.108451
779000,639.272179
780000,635.068799
781000,649.846716
782000,641.124945
783000,642.052276
784000,638.405815
785000,639.867262
786000,643.297135
787000,639.539762
788000,644.23108
789000,642.065154
790000,646.741713
791000,644.934929
792000,649.982199
793000,650.55189
794000,648.196825
795000,649.726261
796000,657.399512
797000,651.250053
798000,653.745766
799000,654.77479
800000,662.6804
801000,654.238545
802000,654.293212
803000,654.766592
804000,691.620605
805000,661.782974
806000,658.876976
807000,669.670372
808000,659.919481
809000,666.394
810000,661.679571
811000,671.646161
812000,685.40078
813000,698.635696
814000,674.911333
815000,674.169979
816000,667.722025
817000,666.947089
818000,665.704946
819000,682.366759
820000,683.645452
821000,670.764158
822000,669.402412
823000,672.784874
824000,675.95345
825000,692.784622
826000,683.720464
827000,680.684122
828000,676.448812
829000,701.135367
830000,683.317896
831000,675.950993
832000,683.715274
833000,681.187226
834000,686.30331
835000,712.36505
836000,696.110446
837000,702.514151
838000,701.061755
839000,721.179936
840000,686.030569
841000,687.18423
842000,689.528536
843000,711.224013
844000,691.526057
845000,692.186007
846000,691.820436
847000,693.318968
848000,694.184461
849000,693.633578
850000,691.251151
851000,709.26123
852000,697.29494
853000,699.525765
854000,697.412134
855000,702.399934
856000,711.056068
857000,699.35277
858000,703.652946
859000,732.775379
860000,722.034789
861000,719.768842
862000,707.298268
863000,703.896913
864000,706.991541
865000,712.752376
866000,717.259296
867000,709.043192
868000,725.340071
869000,738.086041
870000,724.967511
871000,715.430515
872000,722.185088
873000,719.157623
874000,720.482235
875000,714.920623
876000,719.777665
877000,731.20036
878000,721.414114
879000,725.059707
880000,732.294841
881000,723.636621
882000,734.702184
883000,734.150437
884000,729.184959
885000,726.183442
886000,729.439669
887000,737.038264
888000,732.704263
889000,730.200008
890000,728.082445
891000,728.867319
892000,732.363695
893000,768.245223
894000,742.812974
895000,734.588978
896000,732.483843
897000,747.411395
898000,744.009461
899000,751.113192
900000,735.263414
901000,751.322809
902000,745.964419
903000,744.084358
904000,743.875152
905000,744.148772
906000,742.18436
907000,744.867628
908000,742.244176
909000,748.511596
910000,746.604579
911000,749.448739
912000,755.091132
913000,745.850754
914000,753.475499
915000,758.187355
916000,784.103201
917000,788.208018
918000,781.329631
919000,810.190773
920000,789.332409
921000,801.043829
922000,789.847983
923000,794.486045
924000,791.909911
925000,797.19964
926000,811.247822
927000,809.806044
928000,803.639164
929000,794.43852
930000,798.4013
931000,774.535721
932000,763.333332
933000,776.880987
934000,775.872674
935000,767.483904
936000,770.968637
937000,768.651709
938000,775.906479
939000,770.796732
940000,771.882742
941000,780.508365
942000,772.30539
943000,773.318632
944000,779.818469
945000,783.734758
946000,774.519002
947000,788.49171
948000,774.953153
949000,781.789276
950000,779.121813
951000,779.495176
952000,780.088959
953000,785.75147
954000,793.005603
955000,804.701767
956000,787.046419
957000,793.21783
958000,790.476945
959000,786.478505
960000,791.192918
961000,806.504438
962000,796.590602
963000,789.089896
964000,801.822353
965000,801.476465
966000,797.153481
967000,791.778
968000,801.136311
969000,797.244346
970000,801.879221
971000,803.403744
972000,802.391902
973000,812.067211
974000,804.433366
975000,801.483926
976000,805.175142
977000,801.887789
978000,807.053108
979000,815.296852
980000,821.191281
981000,806.00576
982000,811.933671
983000,811.635365
984000,814.309726
985000,817.869618
986000,816.135778
987000,807.751791
988000,823.874788
989000,811.932067
990000,816.617906
991000,822.861625
992000,831.773025
993000,829.174501
994000,831.392936
995000,834.00831
996000,828.722998
997000,868.306654
998000,839.698263
999000,828.055421
